[12-Apr-2013 04:43:37 UTC] PHP Notice:  Use of undefined constant F - assumed 'F' in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/Model/message.php on line 199
[12-Apr-2013 04:43:42 UTC] PHP Warning:  preg_match(): Unknown modifier ')' in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/controller/message_controller.php on line 50
[12-Apr-2013 04:43:42 UTC] PHP Notice:  Use of undefined constant F - assumed 'F' in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/Model/message.php on line 199
[12-Apr-2013 04:44:05 UTC] PHP Notice:  Undefined index: country_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 377
[12-Apr-2013 04:44:05 UTC] PHP Notice:  Undefined index: state_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 383
[12-Apr-2013 04:44:05 UTC] PHP Notice:  Undefined index: city_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 389
[12-Apr-2013 04:44:19 UTC] PHP Notice:  Undefined index: country_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 377
[12-Apr-2013 04:44:19 UTC] PHP Notice:  Undefined index: state_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 383
[12-Apr-2013 04:44:19 UTC] PHP Notice:  Undefined index: city_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 389
[12-Apr-2013 04:44:24 UTC] PHP Notice:  Undefined index: country_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 377
[12-Apr-2013 04:44:24 UTC] PHP Notice:  Undefined index: state_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 383
[12-Apr-2013 04:44:24 UTC] PHP Notice:  Undefined index: city_name in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/View/UserInfoForm.php on line 389
[12-Apr-2013 04:44:33 UTC] PHP Notice:  Undefined offset: 0 in /var/www/websites/careerbook/12042013/careerbook.git/trunk/careerbook/Model/fetchCity.php on line 32
